subject_id,priority1,priority2,priority3,priority4,priority5,no_priority,minx,miny,maxx,maxy
5792,0.0000,0.0006,0.0002,0.0001,0.0011,0.9981,-7188749.6352,-2997248.7527,-7185692.1540,-2994955.6418
5886,0.0000,0.0001,0.0000,0.0001,0.0013,0.9984,-7219324.4465,-3022472.9720,-7216266.9653,-3020179.8612
5745,0.0084,0.0343,0.6931,0.0591,0.1173,0.0878,-7197922.0786,-2976610.7551,-7194864.5974,-2974317.6442
5746,0.0139,0.0848,0.8050,0.0392,0.0144,0.0426,-7194864.5974,-2976610.7551,-7191807.1163,-2974317.6442
5748,0.0744,0.1256,0.6003,0.0487,0.0609,0.0902,-7188749.6352,-2976610.7551,-7185692.1540,-2974317.6442
5898,0.0002,0.0008,0.0032,0.0010,0.9856,0.0092,-7234611.8521,-3027059.1937,-7231554.3710,-3024766.0829
6054,0.0002,0.0012,0.0052,0.0031,0.0344,0.9558,-7249899.2578,-3056869.6348,-7246841.7766,-3054576.5239
5749,0.0064,0.0281,0.2557,0.4372,0.0852,0.1873,-7185692.1540,-2976610.7551,-7182634.6729,-2974317.6442
6070,0.0041,0.0190,0.0317,0.0175,0.1332,0.7945,-7259071.7012,-3061455.8564,-7256014.2200,-3059162.7456
6105,0.0002,0.0014,0.0014,0.0013,0.0113,0.9844,-7259071.7012,-3070628.2998,-7256014.2200,-3068335.1890
5750,0.0336,0.0318,0.0748,0.0445,0.6998,0.1154,-7170404.7484,-2976610.7551,-7167347.2672,-2974317.6442
5751,0.0013,0.0060,0.0247,0.8472,0.0162,0.1045,-7167347.2672,-2976610.7551,-7164289.7861,-2974317.6442
5754,0.0000,0.0000,0.0001,0.0003,0.9989,0.0007,-7194864.5974,-2978903.8659,-7191807.1163,-2976610.7551
5758,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7167347.2672,-2978903.8659,-7164289.7861,-2976610.7551
5759,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7164289.7861,-2978903.8659,-7161232.3050,-2976610.7551
6686,0.0002,0.0007,0.0067,0.0246,0.3737,0.5941,-5715043.7300,-3162352.7338,-5711986.2489,-3160059.6229
5760,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7200979.5597,-2981196.9768,-7197922.0786,-2978903.8659
5762,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7194864.5974,-2981196.9768,-7191807.1163,-2978903.8659
5763,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7191807.1163,-2981196.9768,-7188749.6352,-2978903.8659
5765,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7200979.5597,-2983490.0876,-7197922.0786,-2981196.9768
5766,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7197922.0786,-2983490.0876,-7194864.5974,-2981196.9768
5767,0.0000,0.0001,0.0003,0.0004,0.8139,0.1853,-7194864.5974,-2983490.0876,-7191807.1163,-2981196.9768
5769,0.0017,0.0043,0.0192,0.2407,0.5898,0.1443,-7200979.5597,-2985783.1985,-7197922.0786,-2983490.0876
5770,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7197922.0786,-2985783.1985,-7194864.5974,-2983490.0876
6715,0.0001,0.0004,0.9885,0.0034,0.0075,0.0001,-5742561.0602,-3166938.9555,-5739503.5791,-3164645.8446
7148,0.0017,0.9803,0.0166,0.0008,0.0001,0.0005,-5742561.0602,-3173818.2880,-5739503.5791,-3171525.1772
8205,0.0004,0.0008,0.0054,0.0079,0.1467,0.8388,-5981044.5884,-3531543.5803,-5977987.1073,-3529250.4695
6126,0.0000,0.0001,0.0003,0.0007,0.0148,0.9840,-7249899.2578,-3075214.5215,-7246841.7766,-3072921.4107
7365,0.0000,0.0000,0.0006,0.0029,0.6012,0.3952,-5767020.9093,-3217387.3941,-5763963.4281,-3215094.2833
7585,0.0041,0.0286,0.8630,0.0424,0.0465,0.0153,-5803710.6828,-3267835.8328,-5800653.2017,-3265542.7219
7735,0.0025,0.0276,0.1313,0.5983,0.2062,0.0341,-5831228.0130,-3295353.1630,-5828170.5319,-3293060.0521
8239,0.0012,0.0023,0.0152,0.0200,0.2953,0.6660,-5977987.1073,-3538422.9129,-5974929.6262,-3536129.8020
5849,0.0000,0.0000,0.0007,0.0026,0.6302,0.3664,-7240726.8144,-3015593.6395,-7237669.3333,-3013300.5286
6197,0.0001,0.0003,0.0093,0.0737,0.8687,0.0480,-7286589.0314,-3093559.4083,-7283531.5502,-3091266.2975
6532,0.0000,0.0000,0.0001,0.0002,0.1528,0.8469,-5708928.7678,-3144007.8470,-5705871.2866,-3141714.7361
6554,0.0000,0.0000,0.0002,0.0006,0.2758,0.7234,-5690583.8810,-3146300.9578,-5687526.3998,-3144007.8470
6583,0.0001,0.0002,0.0029,0.0057,0.2814,0.7096,-5727273.6546,-3150887.1795,-5724216.1734,-3148594.0687
6079,0.0007,0.0014,0.0104,0.0133,0.2418,0.7323,-7256014.2200,-3063748.9673,-7252956.7389,-3061455.8564
5771,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7194864.5974,-2985783.1985,-7191807.1163,-2983490.0876
5772,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7200979.5597,-2988076.3093,-7197922.0786,-2985783.1985
5775,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7200979.5597,-2990369.4202,-7197922.0786,-2988076.3093
5776,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7200979.5597,-2992662.5310,-7197922.0786,-2990369.4202
5778,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7185692.1540,-2992662.5310,-7182634.6729,-2990369.4202
5779,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7182634.6729,-2992662.5310,-7179577.1918,-2990369.4202
5781,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7210152.0031,-2994955.6418,-7207094.5219,-2992662.5310
5777,0.0012,0.0027,0.0062,0.0062,0.0081,0.9756,-7188749.6352,-2992662.5310,-7185692.1540,-2990369.4202
5782,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7207094.5219,-2994955.6418,-7204037.0408,-2992662.5310
5786,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7182634.6729,-2994955.6418,-7179577.1918,-2992662.5310
5787,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7216266.9653,-2997248.7527,-7213209.4842,-2994955.6418
5788,0.0013,0.0060,0.0247,0.8472,0.0162,0.1045,-7213209.4842,-2997248.7527,-7210152.0031,-2994955.6418
5790,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7207094.5219,-2997248.7527,-7204037.0408,-2994955.6418
5791,0.0014,0.0025,0.0107,0.0204,0.8148,0.1502,-7204037.0408,-2997248.7527,-7200979.5597,-2994955.6418
5793,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7185692.1540,-2997248.7527,-7182634.6729,-2994955.6418
5795,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7216266.9653,-2999541.8635,-7213209.4842,-2997248.7527
5796,0.0017,0.0043,0.0192,0.2407,0.5898,0.1443,-7213209.4842,-2999541.8635,-7210152.0031,-2997248.7527
5799,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7188749.6352,-2999541.8635,-7185692.1540,-2997248.7527
5800,0.0013,0.0022,0.0056,0.0136,0.1380,0.8394,-7185692.1540,-2999541.8635,-7182634.6729,-2997248.7527
5801,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7182634.6729,-2999541.8635,-7179577.1918,-2997248.7527
5802,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7216266.9653,-3001834.9744,-7213209.4842,-2999541.8635
5803,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7213209.4842,-3001834.9744,-7210152.0031,-2999541.8635
5805,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7222381.9276,-3004128.0852,-7219324.4465,-3001834.9744
5806,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7219324.4465,-3004128.0852,-7216266.9653,-3001834.9744
5807,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7216266.9653,-3004128.0852,-7213209.4842,-3001834.9744
5808,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7213209.4842,-3004128.0852,-7210152.0031,-3001834.9744
5812,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7191807.1163,-3004128.0852,-7188749.6352,-3001834.9744
5813,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7222381.9276,-3006421.1961,-7219324.4465,-3004128.0852
7481,0.0004,0.0048,0.0456,0.1190,0.1021,0.7281,-5757848.4659,-3242611.6135,-5754790.9847,-3240318.5026
7748,0.0014,0.0037,0.0112,0.0112,0.0599,0.9125,-5852630.3809,-3297646.2738,-5849572.8998,-3295353.1630
8306,0.0003,0.0011,0.0056,0.0306,0.2837,0.6788,-5987159.5507,-3552181.5780,-5984102.0696,-3549888.4671
7608,0.0000,0.0001,0.0001,0.0000,0.0006,0.9992,-5812883.1262,-3272422.0545,-5809825.6451,-3270128.9436
7664,0.0033,0.0203,0.9751,0.0010,0.0001,0.0000,-5828170.5319,-3286180.7196,-5825113.0507,-3283887.6087
7880,0.0014,0.0096,0.7390,0.0309,0.2187,0.0003,-5870975.2677,-3313698.0498,-5867917.7866,-3311404.9389
8361,0.0000,0.0000,0.0000,0.0001,0.9994,0.0005,-5981044.5884,-3561354.0214,-5977987.1073,-3559060.9105
6043,0.0020,0.0049,0.0199,0.0161,0.1198,0.8374,-7252956.7389,-3054576.5239,-7249899.2578,-3052283.4131
6128,0.0007,0.0075,0.0349,0.1587,0.1876,0.6106,-7277416.5880,-3077507.6324,-7274359.1068,-3075214.5215
6666,0.0000,0.0001,0.0001,0.0001,0.0055,0.9942,-5721158.6923,-3160059.6229,-5718101.2112,-3157766.5121
6696,0.0036,0.0185,0.9453,0.0234,0.0089,0.0002,-5742561.0602,-3164645.8446,-5739503.5791,-3162352.7338
5815,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7216266.9653,-3006421.1961,-7213209.4842,-3004128.0852
5816,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7213209.4842,-3006421.1961,-7210152.0031,-3004128.0852
7712,0.0003,0.0030,0.0632,0.8356,0.0979,0.0000,-5843457.9375,-3293060.0521,-5840400.4564,-3290766.9413
5817,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7210152.0031,-3006421.1961,-7207094.5219,-3004128.0852
7867,0.0007,0.0049,0.9922,0.0021,0.0002,0.0000,-5849572.8998,-3311404.9389,-5846515.4187,-3309111.8281
5819,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7194864.5974,-3006421.1961,-7191807.1163,-3004128.0852
5820,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7191807.1163,-3006421.1961,-7188749.6352,-3004128.0852
7764,0.0015,0.0030,0.0179,0.0241,0.7058,0.2477,-5803710.6828,-3297646.2738,-5800653.2017,-3295353.1630
5821,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7222381.9276,-3008714.3069,-7219324.4465,-3006421.1961
5822,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7219324.4465,-3008714.3069,-7216266.9653,-3006421.1961
5825,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7210152.0031,-3008714.3069,-7207094.5219,-3006421.1961
6143,0.0050,0.0512,0.5374,0.3674,0.0376,0.0015,-7280474.0691,-3082093.8541,-7277416.5880,-3079800.7432
5827,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7197922.0786,-3008714.3069,-7194864.5974,-3006421.1961
7444,0.0019,0.0050,0.1572,0.0351,0.7924,0.0084,-5770078.3904,-3231146.0592,-5767020.9093,-3228852.9484
6396,0.0001,0.0002,0.0004,0.0003,0.0457,0.9532,-5705871.2866,-3132542.2927,-5702813.8055,-3130249.1819
7827,0.0019,0.0050,0.1572,0.0351,0.7924,0.0084,-5852630.3809,-3306818.7172,-5849572.8998,-3304525.6064
6680,0.0442,0.1773,0.6707,0.1048,0.0031,0.0000,-5733388.6168,-3162352.7338,-5730331.1357,-3160059.6229
8286,0.0000,0.0000,0.0000,0.0000,0.0004,0.9995,-5981044.5884,-3547595.3563,-5977987.1073,-3545302.2454
8324,0.0000,0.0000,0.0000,0.0000,0.0004,0.9995,-5968814.6639,-3554474.6888,-5965757.1828,-3552181.5780
8191,0.0000,0.0000,0.0000,0.0000,0.0008,0.9991,-5990217.0318,-3529250.4695,-5987159.5507,-3526957.3586
5830,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7222381.9276,-3011007.4178,-7219324.4465,-3008714.3069
6353,0.0019,0.0050,0.1572,0.0351,0.7924,0.0084,-7280474.0691,-3125662.9602,-7277416.5880,-3123369.8493
5831,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7219324.4465,-3011007.4178,-7216266.9653,-3008714.3069
6533,0.0000,0.0000,0.0000,0.0000,0.0004,0.9995,-5705871.2866,-3144007.8470,-5702813.8055,-3141714.7361
5836,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7200979.5597,-3011007.4178,-7197922.0786,-3008714.3069
5837,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7197922.0786,-3011007.4178,-7194864.5974,-3008714.3069
5838,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7194864.5974,-3011007.4178,-7191807.1163,-3008714.3069
5839,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7191807.1163,-3011007.4178,-7188749.6352,-3008714.3069
5840,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7222381.9276,-3013300.5286,-7219324.4465,-3011007.4178
7128,0.0009,0.0118,0.2659,0.7093,0.0121,0.0000,-5745618.5413,-3171525.1772,-5742561.0602,-3169232.0663
5844,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,-7204037.0408,-3013300.5286,-7200979.5597,-3011007.4178
5845,0.0001,0.0001,0.0007,0.0031,0.9868,0.0092,-7200979.5597,-3013300.5286,-7197922.0786,-3011007.4178
7971,0.0004,0.0012,0.0145,0.0301,0.9214,0.0324,-5815940.6073,-3325163.6040,-5812883.1262,-3322870.4931
8265,0.0001,0.0003,0.0004,0.0002,0.0023,0.9966,-5971872.1450,-3543009.1346,-5968814.6639,-3540716.0237
5846,0.0190,0.1722,0.7688,0.0214,0.0015,0.0170,-7197922.0786,-3013300.5286,-7194864.5974,-3011007.4178
5859,0.0001,0.0003,0.0004,0.0005,0.0836,0.9152,-7200979.5597,-3015593.6395,-7197922.0786,-3013300.5286
7134,0.0000,0.0000,0.0000,0.0000,0.0008,0.9991,-5727273.6546,-3171525.1772,-5724216.1734,-3169232.0663
6557,0.0010,0.0022,0.0052,0.0029,0.0243,0.9643,-5681411.4376,-3146300.9578,-5678353.9565,-3144007.8470
7689,0.0000,0.0000,0.0000,0.0000,0.0004,0.9995,-5797595.7206,-3288473.8304,-5794538.2394,-3286180.7196
8022,0.0024,0.0102,0.9663,0.0097,0.0113,0.0002,-5846515.4187,-3334336.0474,-5843457.9375,-3332042.9365
6558,0.0022,0.0126,0.3969,0.4354,0.1524,0.0004,-5733388.6168,-3148594.0687,-5730331.1357,-3146300.9578
6503,0.0003,0.0002,0.0002,0.0000,0.0007,0.9986,-5690583.8810,-3139421.6253,-5687526.3998,-3137128.5144
6692,0.0006,0.0013,0.0045,0.0043,0.2060,0.7834,-5754790.9847,-3164645.8446,-5751733.5036,-3162352.7338
6572,0.0006,0.0010,0.0055,0.0024,0.2382,0.7523,-5684468.9187,-3148594.0687,-5681411.4376,-3146300.9578
7132,0.0000,0.0000,0.0000,0.0000,0.0004,0.9995,-5733388.6168,-3171525.1772,-5730331.1357,-3169232.0663
7307,0.0000,0.0000,0.0003,0.0002,0.9972,0.0022,-5739503.5791,-3205921.8399,-5736446.0979,-3203628.7290
7660,0.0015,0.0166,0.9805,0.0013,0.0000,0.0000,-5812883.1262,-3283887.6087,-5809825.6451,-3281594.4979
8339,0.0001,0.0001,0.0004,0.0004,0.2016,0.7974,-6005504.4375,-3559060.9105,-6002446.9563,-3556767.7997
5938,0.0000,0.0000,0.0000,0.0000,0.0001,0.9998,-7225439.4087,-3033938.5263,-7222381.9276,-3031645.4154
5855,0.0000,0.0001,0.0001,0.0001,0.0000,0.9997,-7222381.9276,-3015593.6395,-7219324.4465,-3013300.5286
5856,0.0000,0.0001,0.0001,0.0001,0.0000,0.9997,-7219324.4465,-3015593.6395,-7216266.9653,-3013300.5286
6609,0.0000,0.0001,0.0016,0.0003,0.9482,0.0499,-5718101.2112,-3153180.2904,-5715043.7300,-3150887.1795
5864,0.0000,0.0000,0.0000,0.0004,0.9991,0.0005,-7234611.8521,-3017886.7503,-7231554.3710,-3015593.6395
5865,0.0000,0.0000,0.0000,0.0004,0.9991,0.0005,-7231554.3710,-3017886.7503,-7228496.8899,-3015593.6395
5867,0.0000,0.0001,0.0001,0.0001,0.0000,0.9997,-7225439.4087,-3017886.7503,-7222381.9276,-3015593.6395
5868,0.0000,0.0001,0.0001,0.0001,0.0000,0.9997,-7222381.9276,-3017886.7503,-7219324.4465,-3015593.6395
5870,0.0000,0.0001,0.0001,0.0001,0.0000,0.9997,-7216266.9653,-3017886.7503,-7213209.4842,-3015593.6395
8125,0.0009,0.0072,0.9006,0.0854,0.0059,0.0000,-5987159.5507,-3513198.6935,-5984102.0696,-3510905.5827
8258,0.0000,0.0000,0.0003,0.0001,0.5884,0.4111,-5993274.5129,-3543009.1346,-5990217.0318,-3540716.0237
6662,0.0005,0.0031,0.0205,0.7442,0.2314,0.0002,-5733388.6168,-3160059.6229,-5730331.1357,-3157766.5121
6113,0.0020,0.0069,0.0279,0.0120,0.7658,0.1854,-7271301.6257,-3072921.4107,-7268244.1446,-3070628.2998
5875,0.0000,0.0001,0.0001,0.0001,0.0000,0.9997,-7228496.8899,-3020179.8612,-7225439.4087,-3017886.7503
7857,0.0000,0.0001,0.0032,0.7522,0.2445,0.0000,-5831228.0130,-3309111.8281,-5828170.5319,-3306818.7172
5878,0.0000,0.0001,0.0001,0.0001,0.0000,0.9997,-7219324.4465,-3020179.8612,-7216266.9653,-3017886.7503
7661,0.0000,0.0001,0.0039,0.0156,0.9797,0.0006,-5809825.6451,-3283887.6087,-5806768.1640,-3281594.4979
7866,0.0007,0.0049,0.9922,0.0021,0.0002,0.0000,-5852630.3809,-3311404.9389,-5849572.8998,-3309111.8281
